MIN,PF,STL,PTS,FGM,FGA,BLK,BLKA,PLUS_MINUS,PFD,TOV,DREB,REB,OREB,FTM,FTA,EXP,POSS,AGE,HEIGHT,WEIGHT,BMI,USG_PCT,PIE,E_OFF_RATING,E_DEF_RATING,AST_TO,AST_RATIO,FG3M,FG3A,AST,PFD,Games Missed
232.25,13,4,87,35,104,3,2,-87,3,3,31,39,8,2,4,0.0,510,22,78.0,209.0,24.14973701512163,0.187,0.049,99.2,115.8,2.67,6.8,15,63,8,3,0
1968.243333333333,245,20,1115,446,816,52,47,-10,248,159,579,804,225,185,224,10.0,4101,31,83.0,265.0,27.04238641312237,0.229,0.14,111.2,112.4,0.88,11.5,38,109,140,248,3
124.035,5,14,55,22,53,4,2,-19,11,4,29,44,15,5,9,3.0,255,25,82.0,230.0,24.046698393813205,0.198,0.153,102.7,105.0,1.5,9.0,6,15,6,11,70
1394.425,157,41,666,261,497,31,33,-53,123,95,161,231,70,90,138,1.0,2992,20,79.0,225.0,25.34449607434706,0.195,0.085,111.6,112.2,1.32,16.1,54,146,125,123,12
1988.3033333333333,120,33,1271,458,1031,13,52,35,188,186,174,246,72,200,245,8.0,4165,31,77.0,194.0,23.002529937594872,0.273,0.102,115.0,115.4,1.45,17.1,155,459,270,188,21
1105.4233333333334,95,58,407,158,353,26,27,-117,76,57,148,205,57,53,69,1.0,2339,24,75.0,200.0,24.995555555555555,0.165,0.102,107.1,112.3,2.95,27.6,38,118,168,76,0
82.66,6,1,28,9,28,0,1,-24,5,7,9,12,3,7,9,0.0,175,21,79.0,215.0,24.218074026598302,0.197,0.054,94.8,108.6,1.57,22.0,3,15,11,5,0
678.49,28,32,161,61,145,4,8,84,21,33,47,62,15,15,18,3.0,1504,27,72.0,185.0,25.087770061728396,0.112,0.086,111.2,105.9,4.48,44.3,24,78,148,21,38
1188.085,74,24,542,194,445,14,30,-252,70,66,178,229,51,68,86,2.0,2569,24,81.0,225.0,24.108367626886146,0.187,0.089,107.1,116.6,1.33,13.9,86,211,88,70,0
2458.093333333333,214,63,1675,550,1278,21,75,-11,342,252,193,225,32,361,415,3.0,5348,24,76.0,194.0,23.611842105263158,0.282,0.104,110.7,111.0,1.46,17.8,214,637,369,342,0
6.233333333333333,1,1,3,1,2,0,0,6,1,0,0,0,0,0,0,1.0,12,25,78.0,200.0,23.109796186719265,0.154,0.118,133.3,101.2,0.0,33.3,1,1,1,1,0
1309.9816666666666,125,67,550,201,489,10,30,103,76,81,113,141,28,65,80,1.0,2778,25,72.0,179.0,24.274112654320987,0.191,0.079,111.8,107.8,2.3,23.6,83,247,186,76,21
786.215,59,33,372,153,329,15,20,-225,41,60,51,71,20,45,60,1.0,1644,21,76.0,215.0,26.167763157894736,0.215,0.073,105.1,119.5,1.22,15.0,21,89,73,41,0
2367.2716666666665,143,57,1260,539,1118,31,83,-105,114,211,451,599,148,106,145,1.0,5090,20,80.0,216.0,23.72625,0.239,0.131,110.4,113.2,2.22,25.3,76,234,469,114,6
1539.23,156,42,546,205,382,5,23,77,120,72,127,182,55,68,94,2.0,3173,22,79.0,200.0,22.528440954975164,0.14,0.067,114.7,112.7,1.43,17.3,68,169,103,120,22
2454.025,195,88,743,275,520,21,40,315,163,117,451,593,142,132,176,5.0,5074,28,76.0,215.0,26.167763157894736,0.124,0.101,118.3,112.0,2.48,29.0,61,164,290,163,3
96.22333333333331,10,4,46,18,36,6,6,24,5,3,20,25,5,8,8,0.0,221,20,80.0,205.0,22.51796875,0.176,0.106,119.8,108.7,1.67,10.4,2,6,5,5,0
1350.59,114,56,529,162,414,34,26,106,178,63,142,251,109,139,192,4.0,2820,24,76.0,213.0,25.924342105263158,0.174,0.078,111.9,107.4,1.67,15.6,66,197,105,178,2
1529.6016666666667,117,69,654,239,554,20,9,-161,100,86,134,175,41,69,81,7.0,3279,29,78.0,200.0,23.109796186719265,0.18,0.083,108.3,113.0,2.02,20.6,107,293,174,100,14
93.36166666666666,8,1,28,9,26,2,4,-2,11,11,11,13,2,7,9,1.0,205,20,76.0,189.0,23.00328947368421,0.173,0.053,110.3,114.7,1.64,30.5,3,12,18,11,1
2182.54,116,79,1290,490,1023,25,45,481,161,197,262,341,79,152,177,13.0,4698,33,77.0,205.0,24.306797099004893,0.244,0.135,116.5,107.3,2.51,27.6,158,411,495,161,14
700.0583333333333,80,16,155,64,143,10,12,-147,35,34,96,124,28,19,24,3.0,1514,30,78.0,209.0,24.14973701512163,0.109,0.053,104.4,113.0,1.91,25.7,8,43,65,35,16
613.495,43,16,122,48,114,6,5,13,18,15,96,123,27,9,16,3.0,1271,27,81.0,214.0,22.929736320682824,0.092,0.056,113.2,113.4,1.67,15.5,17,67,25,18,4
320.135,26,6,165,59,130,5,5,-74,14,11,50,60,10,14,17,0.0,697,22,79.0,217.0,24.443358436148053,0.181,0.086,106.8,118.7,0.91,6.4,33,82,10,14,0
2737.2516666666666,233,49,1936,658,1432,21,57,170,378,216,626,767,141,402,531,8.0,5587,28,80.0,250.0,27.4609375,0.288,0.148,116.3,113.6,1.46,14.5,218,636,316,378,5
34.28333333333333,2,1,11,5,15,0,2,-4,1,0,5,8,3,0,0,1.0,69,22,78.0,206.0,23.803090072320842,0.188,0.061,121.0,125.7,0.0,21.1,1,5,4,1,5
706.1133333333333,68,19,205,77,204,19,9,-129,17,22,50,55,5,5,8,9.0,1542,34,78.0,180.0,20.798816568047336,0.132,0.037,105.3,112.5,1.86,15.2,46,143,41,17,1
107.42333333333332,7,4,20,7,27,4,1,-71,2,2,15,17,2,1,2,3.0,223,28,80.0,220.0,24.165625,0.122,0.052,87.1,112.3,4.5,23.1,5,20,9,2,0
88.85,9,2,17,7,23,5,0,-20,1,4,12,15,3,0,1,0.0,196,24,77.0,205.0,24.306797099004893,0.123,0.022,107.3,120.2,1.0,12.9,3,12,4,1,0
775.7916666666666,89,30,196,81,198,11,13,-38,26,43,96,145,49,20,28,7.0,1600,27,78.0,222.0,25.651873767258383,0.139,0.063,110.6,110.8,2.28,27.8,14,45,98,26,53
1391.415,185,43,694,262,505,44,34,9,184,119,357,471,114,127,192,8.0,2887,28,84.0,290.0,28.89314058956916,0.218,0.119,113.0,113.9,1.25,17.5,43,119,149,184,30
2292.1583333333333,147,41,1039,410,720,30,53,-368,152,91,326,452,126,151,222,2.0,4858,22,79.0,215.0,24.218074026598302,0.16,0.102,109.2,118.7,1.35,11.9,68,216,123,152,0
248.025,39,7,46,16,38,7,2,-11,14,7,27,34,7,7,8,3.0,543,24,80.0,215.0,23.61640625,0.081,0.031,107.0,105.8,1.86,21.0,7,21,13,14,4
549.6266666666667,65,17,157,67,120,30,8,-32,24,31,86,123,37,19,26,1.0,1171,22,83.0,221.0,22.552329801132238,0.121,0.073,105.8,108.7,0.48,8.6,4,19,15,24,2
957.05,111,20,602,212,428,17,19,39,133,86,188,236,48,118,135,7.0,2049,27,84.0,248.0,24.70861678004535,0.25,0.138,110.0,108.8,1.63,19.6,60,164,140,133,53
1747.4883333333332,84,72,1239,446,871,28,25,220,214,88,281,338,57,243,279,10.0,3592,32,79.0,225.0,25.34449607434706,0.267,0.159,117.4,111.8,2.32,15.9,104,250,204,214,30
2381.673333333333,162,61,976,354,782,42,40,99,79,60,282,371,89,62,81,0.0,5028,22,80.0,225.0,24.71484375,0.156,0.073,118.1,116.0,1.63,10.1,206,501,98,79,2
1452.5883333333334,63,46,647,236,465,20,37,-266,97,56,182,247,65,119,150,4.0,3122,27,80.0,229.0,25.15421875,0.165,0.099,107.5,116.2,1.84,15.0,56,142,103,97,9
2063.3316666666665,125,46,1385,503,1113,11,64,-491,229,134,262,318,56,245,327,3.0,4374,23,77.0,220.0,26.085343228200372,0.273,0.103,107.8,119.9,1.37,11.8,134,407,183,229,18
1941.5933333333328,232,60,847,278,557,37,30,14,255,168,338,420,82,198,232,9.0,4080,32,83.0,240.0,24.49121788358252,0.176,0.1,114.3,114.5,1.5,23.4,93,236,252,255,14
1547.5116666666668,141,68,972,353,819,18,55,-278,189,64,184,249,65,158,208,7.0,3275,27,78.0,203.0,23.456443129520054,0.257,0.094,106.0,113.9,0.84,5.3,108,339,54,189,34
143.90166666666667,11,2,72,24,57,2,5,-1,16,4,13,16,3,17,21,3.0,294,33,72.0,184.0,24.95216049382716,0.215,0.103,109.2,109.9,4.75,21.3,7,28,19,16,1
40.295,9,4,9,4,7,0,1,4,2,2,4,6,2,1,2,0.0,97,20,79.0,205.0,23.091651978849544,0.093,0.04,108.1,98.7,1.5,23.1,0,1,3,2,0
963.43,66,28,496,191,450,7,30,-54,36,66,94,109,15,35,41,2.0,2087,27,75.0,190.0,23.74577777777778,0.227,0.076,110.3,113.2,1.36,14.5,79,223,90,36,0
281.5083333333333,15,12,78,35,83,5,11,-41,17,18,29,38,9,6,13,0.0,602,20,72.0,172.0,23.324845679012345,0.15,0.085,102.0,110.2,3.22,35.4,2,15,58,17,3
175.95833333333334,28,5,120,49,93,2,4,-48,22,12,32,51,19,16,27,0.0,367,20,78.0,275.0,31.775969756738988,0.267,0.129,103.5,117.6,1.67,14.7,6,17,20,22,0
1205.9816666666666,112,45,425,179,346,14,13,75,71,32,164,261,97,17,39,4.0,2546,28,78.0,210.0,24.265285996055226,0.134,0.096,113.1,108.6,3.28,21.0,50,134,105,71,27
2381.2066666666665,145,112,822,292,632,35,9,493,145,86,173,208,35,103,125,9.0,4992,30,77.0,204.0,24.188227357058526,0.136,0.066,120.1,110.8,2.13,19.3,135,319,183,145,6
70.86333333333333,10,5,24,7,16,1,0,-21,4,1,4,8,4,4,7,0.0,147,23,75.0,175.0,21.871111111111112,0.124,0.067,100.6,112.3,6.0,23.1,6,12,6,4,0
416.36,43,19,189,67,178,6,9,-153,33,43,33,44,11,27,41,1.0,887,21,75.0,185.0,23.12088888888889,0.237,0.059,103.6,120.4,1.37,19.7,28,81,59,33,24
385.7533333333333,40,14,100,36,93,6,5,5,16,13,38,61,23,11,15,1.0,816,22,79.0,203.0,22.866367569299793,0.119,0.044,119.7,115.0,1.77,16.9,17,55,23,16,0
1671.756666666667,99,34,1366,483,862,67,25,258,272,156,296,313,17,307,334,14.0,3458,34,82.0,240.0,25.09220701963117,0.305,0.185,116.6,107.8,1.51,17.0,93,230,235,272,33
2202.776666666666,181,80,1140,420,866,24,24,222,99,97,209,251,42,95,131,4.0,4614,24,79.0,198.0,22.303156545425413,0.197,0.091,119.4,115.9,2.28,17.9,205,510,221,99,7
951.7233333333334,95,24,415,152,332,12,12,-226,43,50,143,177,34,46,60,4.0,2066,23,79.0,215.0,24.218074026598302,0.175,0.077,104.6,115.7,0.66,7.5,65,186,33,43,0
1239.4783333333332,97,16,509,165,424,12,8,109,113,70,340,399,59,80,91,14.0,2564,34,80.0,251.0,27.57078125,0.185,0.115,113.1,110.3,1.66,17.9,99,296,116,113,13
2023.8833333333332,156,82,1130,391,884,17,62,-343,197,188,238,314,76,207,264,3.0,4211,23,76.0,203.0,24.707236842105264,0.239,0.112,109.2,118.6,1.8,22.3,141,385,338,197,23
457.04833333333335,53,17,141,47,107,5,10,0,37,21,42,70,28,31,41,0.0,959,26,78.0,216.0,24.958579881656803,0.129,0.051,108.5,108.3,0.76,10.0,16,43,16,37,0
1957.595,224,52,578,242,384,50,34,157,123,45,486,760,274,94,155,7.0,4174,27,81.0,222.0,23.78692272519433,0.104,0.116,116.9,111.5,4.6,29.4,0,1,207,123,0
161.85,24,5,43,19,32,5,1,6,6,8,17,25,8,4,5,5.0,329,30,80.0,233.0,25.59359375,0.113,0.05,110.9,107.4,0.88,14.3,1,2,7,6,33
800.7733333333333,68,23,497,177,406,5,19,132,86,71,112,140,28,92,102,10.0,1768,31,79.0,222.0,25.006569460022433,0.259,0.123,114.9,108.8,2.3,24.1,51,162,163,86,49
2153.588333333333,219,104,786,307,815,28,29,-500,129,173,193,221,28,92,112,2.0,4494,21,77.0,195.0,23.12109967954124,0.201,0.075,105.4,116.9,2.72,31.3,80,286,470,129,3
234.76666666666668,24,10,114,40,88,2,10,62,15,10,28,33,5,19,22,2.0,500,22,73.0,170.0,22.426346406455245,0.192,0.096,113.7,103.4,2.3,17.6,15,34,23,15,20
2278.911666666667,130,49,1509,546,1252,29,33,163,92,123,247,286,39,116,132,9.0,4945,33,78.0,220.0,25.42077580539119,0.256,0.1,114.7,111.4,1.33,10.2,301,731,163,92,13
27.77166666666667,0,0,5,1,6,2,0,-19,2,1,3,4,1,2,2,2.0,61,25,77.0,180.0,21.34255355034576,0.119,0.078,78.7,122.5,5.0,38.5,1,5,5,2,0
567.5416666666666,58,25,290,116,216,10,16,-62,43,35,91,100,9,41,53,6.0,1240,29,75.0,205.0,25.620444444444445,0.195,0.133,109.7,114.9,3.54,31.2,17,36,124,43,0
2119.5116666666668,196,58,1505,507,1018,100,57,80,394,137,432,546,114,354,416,6.0,4388,27,87.0,240.0,22.29092350376536,0.272,0.145,114.4,113.3,1.27,11.6,137,356,174,394,13
1956.5733333333333,146,78,647,252,495,63,19,91,129,103,302,368,66,100,136,8.0,4143,29,81.0,230.0,24.64410912970584,0.143,0.108,113.0,111.0,3.25,33.8,43,105,335,129,13
2238.8516666666665,145,36,1357,512,1142,29,59,10,176,190,408,463,55,173,237,5.0,4681,27,81.0,221.0,23.67977442463039,0.273,0.109,111.9,112.0,1.26,14.3,160,481,239,176,17
1717.725,143,57,615,196,485,21,24,55,140,103,182,225,43,116,135,16.0,3483,37,72.0,196.0,26.579475308641975,0.162,0.089,110.1,109.3,2.73,30.4,107,310,281,140,27
2240.5733333333333,165,66,1623,594,1203,45,55,222,217,128,245,304,59,247,273,11.0,4599,31,74.0,195.0,25.033783783783782,0.286,0.146,117.2,111.5,2.59,18.8,188,496,331,217,11
1267.755,118,46,838,296,721,11,27,-150,110,129,189,231,42,102,121,2.0,2748,21,79.0,180.0,20.27559685947765,0.289,0.122,111.4,116.1,2.36,25.3,144,383,304,110,46
1120.4833333333331,79,27,328,129,288,19,30,6,44,27,159,207,48,40,57,2.0,2247,25,78.0,230.0,26.576265614727152,0.136,0.067,112.8,109.5,1.22,8.9,30,95,33,44,6
806.91,61,26,346,113,300,5,15,38,48,36,56,67,11,45,51,4.0,1694,26,76.0,190.0,23.125,0.186,0.075,109.1,107.7,2.58,20.6,75,199,93,48,40
1380.8266666666666,133,56,441,186,305,37,14,185,88,42,248,354,106,55,79,7.0,2893,30,80.0,245.0,26.91171875,0.118,0.11,114.3,106.8,2.83,23.8,14,42,119,88,17
2272.4866666666667,137,42,1691,571,1145,38,65,163,297,127,440,570,130,349,399,5.0,4777,26,84.0,240.0,23.91156462585034,0.259,0.154,115.0,112.0,0.97,7.9,200,511,123,297,16
1953.94,88,50,1590,609,1219,32,47,214,273,178,392,457,65,251,327,19.0,4207,38,81.0,250.0,26.787075140984605,0.322,0.172,114.6,110.9,2.11,19.8,121,377,375,273,27
68.47333333333333,10,3,6,3,20,1,1,2,8,7,3,7,4,0,0,1.0,149,22,78.0,200.0,23.109796186719265,0.155,-0.055,101.2,100.4,1.0,20.6,0,4,7,8,8
18.116666666666667,0,1,10,2,5,0,0,6,3,5,2,3,1,4,6,0.0,41,22,76.0,208.0,25.31578947368421,0.283,0.073,116.0,99.6,0.4,13.3,2,4,2,3,0
86.65,7,0,50,18,37,2,2,-39,13,12,7,7,0,8,9,1.0,187,25,73.0,189.0,24.932820416588477,0.251,0.083,103.9,123.8,1.17,20.9,6,18,14,13,0
530.825,42,14,214,70,178,11,3,136,12,10,59,75,16,16,20,1.0,1150,25,78.0,210.0,24.265285996055226,0.148,0.073,114.4,105.8,2.8,12.6,58,162,28,12,0
1297.0366666666666,71,30,654,236,527,17,21,-207,69,46,95,109,14,91,106,4.0,2810,24,76.0,204.0,24.82894736842105,0.198,0.074,108.7,115.5,1.39,9.4,91,249,64,69,17
28.8,4,1,20,8,13,0,0,2,2,2,2,4,2,0,1,3.0,62,24,79.0,205.0,23.091651978849544,0.205,0.107,123.9,123.5,1.0,11.8,4,8,2,2,0
2272.3566666666666,243,75,1013,339,873,23,53,34,272,92,216,344,128,200,259,3.0,4870,24,76.0,220.0,26.776315789473685,0.194,0.062,113.5,112.9,1.67,12.5,135,409,154,272,8
2390.471666666667,166,90,2138,719,1449,33,44,128,481,236,515,569,54,515,694,4.0,4874,24,79.0,230.0,25.90770709822144,0.368,0.202,116.7,114.5,2.24,21.1,185,541,529,481,16
243.42,43,3,181,63,116,2,8,18,35,14,30,63,33,41,52,1.0,543,24,82.0,243.0,25.405859607376563,0.245,0.111,121.8,120.6,1.29,10.5,14,39,18,35,0
160.81333333333333,17,6,69,26,57,2,3,-6,10,10,30,30,0,9,13,2.0,354,23,82.0,227.0,23.733045806067818,0.193,0.079,109.1,108.8,1.5,17.0,8,31,15,10,0
1315.085,82,32,546,188,382,5,12,211,37,46,143,158,15,37,39,5.0,2753,27,77.0,206.0,24.425366840951256,0.144,0.089,116.5,109.2,1.98,17.1,133,269,91,37,23
804.0883333333334,81,11,261,113,170,46,8,61,38,25,111,197,86,32,39,5.0,1692,27,86.0,250.0,23.762844780962684,0.111,0.099,113.2,108.2,2.12,20.0,3,13,53,38,2
41.06666666666667,3,0,25,9,20,0,1,18,4,3,7,10,3,3,5,1.0,92,24,74.0,185.0,23.75,0.243,0.139,110.6,95.7,3.0,26.5,4,11,9,4,0
690.7883333333333,65,21,246,87,242,4,9,-40,34,25,61,76,15,25,33,2.0,1430,25,73.0,175.0,23.085944830174515,0.168,0.056,110.3,113.3,2.8,19.9,47,133,70,34,0
1549.5966666666666,115,33,673,269,611,7,40,-364,60,76,153,181,28,58,70,0.0,3374,20,76.0,180.0,21.907894736842106,0.188,0.065,107.8,119.2,1.67,15.0,77,255,127,60,5
1743.815,109,45,1000,354,732,18,51,182,169,98,238,280,42,160,184,6.0,3628,30,76.0,229.0,27.87171052631579,0.223,0.133,114.0,108.5,2.53,21.4,132,297,248,169,15
9.15,1,0,5,2,4,0,0,9,0,0,3,3,0,0,0,1.0,23,27,78.0,220.0,25.42077580539119,0.167,0.147,130.2,67.0,0.0,0.0,1,3,0,0,0
2093.085,107,65,1025,370,937,9,26,-87,48,90,248,283,35,50,65,6.0,4461,26,76.0,187.0,22.75986842105263,0.207,0.079,111.2,114.0,1.38,10.6,235,658,124,48,0
1719.235,125,49,1041,357,796,20,53,68,147,146,171,203,32,184,207,5.0,3724,25,75.0,200.0,24.995555555555555,0.247,0.116,113.4,112.1,2.04,22.5,143,398,298,147,4
175.87833333333333,26,4,57,24,50,9,3,-9,3,12,22,30,8,2,2,2.0,346,26,81.0,228.0,24.429812528577962,0.164,0.057,105.6,104.5,0.67,11.3,7,21,8,3,1
701.3816666666667,71,21,266,96,243,7,17,-99,28,45,77,115,38,27,37,0.0,1510,22,79.0,199.0,22.41579875020029,0.175,0.051,107.4,113.3,0.78,10.3,47,142,35,28,6
1825.1133333333328,136,42,728,274,643,21,15,-16,72,56,229,258,29,68,87,11.0,3724,33,80.0,218.0,23.9459375,0.176,0.072,112.6,113.4,2.04,13.5,112,307,114,72,17
1956.76,172,93,703,250,602,23,18,240,177,143,145,191,46,88,118,8.0,4097,29,76.0,220.0,26.776315789473685,0.176,0.076,117.3,110.7,2.67,32.4,115,342,382,177,21
827.975,94,28,387,160,251,45,20,-79,76,40,211,304,93,67,97,0.0,1767,21,84.0,240.0,23.91156462585034,0.168,0.133,105.5,108.6,0.45,5.1,0,0,18,76,20
1777.9416666666666,131,87,837,349,679,26,40,-130,112,139,165,234,69,112,143,5.0,3753,25,76.0,209.0,25.4375,0.208,0.111,109.2,112.9,2.45,27.9,27,87,341,112,22
355.07,48,9,132,47,115,5,0,10,9,18,58,71,13,10,10,11.0,787,33,81.0,245.0,26.251333638164915,0.159,0.066,112.5,108.3,1.72,18.6,28,71,31,9,8
19.596666666666668,5,0,6,2,7,0,0,15,1,0,1,2,1,1,2,1.0,49,23,84.0,220.0,21.918934240362812,0.145,-0.045,118.2,85.4,0.0,0.0,1,4,0,1,3
990.455,81,19,504,202,382,30,17,-229,97,46,175,269,94,81,108,4.0,2062,24,82.0,235.0,24.56945270672219,0.202,0.112,107.0,116.9,0.78,7.0,19,66,36,97,40
2052.945,217,46,857,329,484,47,38,-269,254,117,471,700,229,199,313,9.0,4368,33,84.0,254.0,25.30640589569161,0.149,0.127,110.2,116.9,2.09,24.9,0,0,245,254,0
1200.4383333333333,113,83,293,110,253,32,7,-14,33,24,100,140,40,19,28,3.0,2542,26,77.0,201.0,23.83251813121943,0.102,0.055,110.5,109.4,2.21,15.5,54,148,53,33,6
310.1816666666667,27,5,122,40,108,1,4,21,10,7,22,26,4,10,12,1.0,690,26,78.0,215.0,24.843030900723207,0.157,0.047,114.2,110.6,2.29,11.8,32,84,16,10,3
212.79833333333332,20,7,47,17,50,0,1,-51,14,10,12,13,1,4,7,8.0,469,32,75.0,200.0,24.995555555555555,0.122,0.051,102.4,108.2,4.1,39.4,9,27,41,14,8
512.425,33,9,128,44,106,7,6,-77,10,13,68,75,7,14,16,0.0,1106,20,77.0,190.0,22.528250969809413,0.1,0.058,106.4,114.6,1.62,14.2,26,62,21,10,3
2271.978333333333,166,42,923,324,790,12,23,-145,91,69,209,258,49,78,89,3.0,4631,27,77.0,215.0,25.492494518468543,0.17,0.073,107.8,111.9,2.48,16.1,197,563,171,91,2
929.7683333333332,85,12,220,77,169,30,5,-43,41,27,105,135,30,27,38,5.0,1920,31,82.0,240.0,25.09220701963117,0.1,0.056,110.9,113.9,1.93,19.7,39,112,52,41,43
335.03,24,8,114,46,98,5,7,-110,21,19,38,47,9,13,19,1.0,698,24,71.0,192.0,26.77563975401706,0.16,0.091,103.7,117.2,3.05,31.9,9,28,58,21,3
113.73833333333332,16,2,43,14,29,0,2,-27,12,6,22,34,12,8,9,9.0,246,31,84.0,260.0,25.90419501133787,0.14,0.068,113.4,122.4,0.17,2.5,7,18,1,12,9
36.43333333333333,3,2,6,2,7,0,0,-5,5,1,5,10,5,2,2,2.0,72,25,82.0,250.0,26.137715645449138,0.107,0.046,107.4,119.3,0.0,0.0,0,3,0,5,1
52.44,5,1,24,10,15,0,0,-3,2,2,13,16,3,0,0,1.0,119,25,80.0,248.0,27.24125,0.121,0.159,97.4,99.3,2.0,19.0,4,7,4,2,0
44.48333333333333,5,1,17,6,14,1,2,-26,6,4,4,5,1,4,7,8.0,92,31,77.0,190.0,22.528250969809413,0.191,0.055,98.7,129.0,1.75,25.0,1,3,7,6,0
1.0333333333333334,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0.0,2,20,81.0,250.0,26.787075140984605,0.0,0.0,0.0,200.0,0.0,0.0,0,0,0,0,0
1797.8933333333334,119,37,1080,398,817,29,29,418,85,68,277,341,64,96,120,3.0,3773,25,82.0,218.0,22.792088042831647,0.22,0.103,121.1,111.4,0.96,6.5,188,454,65,85,19
2963.1766666666667,159,91,1671,593,1267,61,54,36,280,127,285,364,79,316,353,4.0,6079,26,78.0,209.0,24.14973701512163,0.223,0.112,112.4,111.1,2.15,15.1,169,442,273,280,0
2028.055,139,73,798,261,610,14,14,60,172,103,149,182,33,141,169,15.0,4232,35,73.0,175.0,23.085944830174515,0.161,0.099,115.6,115.0,4.37,36.6,135,351,450,172,12
945.09,98,15,383,131,292,24,10,204,50,23,166,203,37,40,52,9.0,2062,31,83.0,240.0,24.49121788358252,0.146,0.087,117.0,108.3,2.17,12.9,81,207,50,50,6
760.2466666666667,60,37,222,77,215,8,11,53,39,25,37,50,13,28,42,1.0,1574,22,74.0,195.0,25.033783783783782,0.141,0.049,112.6,107.1,2.88,21.7,40,134,72,39,0
1588.8283333333334,160,56,435,188,280,109,27,185,113,41,288,555,267,59,122,4.0,3194,25,84.0,240.0,23.91156462585034,0.101,0.101,118.3,111.3,1.29,12.3,0,0,53,113,22
768.4283333333333,105,13,323,117,241,43,14,8,49,30,167,225,58,41,62,4.0,1583,25,84.0,231.0,23.014880952380953,0.166,0.101,112.8,110.8,1.53,13.4,48,124,46,49,19
681.075,75,17,320,125,209,25,19,19,95,35,92,159,67,70,101,7.0,1431,29,79.0,240.0,27.034129145970198,0.178,0.103,112.5,109.5,0.94,10.3,0,6,33,95,0
1696.0866666666666,75,43,636,247,515,13,19,6,72,60,184,210,26,64,77,5.0,3521,28,74.0,183.0,23.493243243243242,0.155,0.102,116.0,116.7,5.43,35.0,78,204,326,72,20
1109.4666666666667,136,37,600,198,396,13,31,-27,150,68,190,259,69,153,182,4.0,2365,26,83.0,245.0,25.001451589490493,0.201,0.115,108.3,109.8,1.24,13.4,51,163,84,150,20
294.145,39,4,155,61,96,14,11,27,51,15,82,139,57,33,72,3.0,626,23,86.0,245.0,23.287587885343427,0.188,0.133,111.3,109.2,0.27,2.7,0,0,4,51,0
817.1466666666666,54,18,302,108,227,7,10,-7,54,34,77,105,28,37,53,1.0,1771,21,77.0,211.0,25.018215550683085,0.141,0.07,111.2,110.8,1.5,15.4,49,135,51,54,0
195.49666666666667,15,7,59,24,47,8,6,-22,16,9,19,50,31,10,16,0.0,413,21,82.0,210.0,21.955681142177276,0.125,0.068,106.9,116.1,0.44,6.1,1,2,4,16,0
1825.21,215,36,1113,402,733,140,31,-47,254,103,378,466,88,216,276,7.0,3849,27,83.0,250.0,25.51168529539846,0.225,0.125,113.3,115.4,0.86,8.5,93,249,89,254,19
1792.0366666666666,113,54,698,247,571,14,39,6,129,97,231,279,48,138,175,2.0,3779,25,79.0,220.0,24.78128505047268,0.172,0.086,110.7,110.3,1.95,20.4,66,218,189,129,5
976.0566666666666,66,20,359,134,303,20,19,-190,37,36,114,141,27,33,46,3.0,2019,23,77.0,220.0,26.085343228200372,0.158,0.068,111.1,119.6,1.39,12.2,58,158,50,37,27
126.56666666666666,13,3,53,24,39,2,2,-38,2,4,5,15,10,2,3,0.0,279,24,77.0,205.0,24.306797099004893,0.139,0.067,109.7,119.9,2.5,18.5,3,8,10,2,0
290.74833333333333,41,10,139,46,81,6,7,-9,33,21,34,56,22,39,57,2.0,646,25,80.0,253.0,27.79046875,0.177,0.076,110.9,112.6,0.62,9.2,8,22,13,33,0
1250.9083333333333,176,42,781,310,577,53,33,-128,110,92,260,333,73,86,127,3.0,2714,23,81.0,264.0,28.287151348879743,0.242,0.122,108.7,112.8,0.84,9.6,75,217,77,110,11
28.69,7,0,12,6,9,2,0,-30,2,1,6,11,5,0,2,1.0,69,23,84.0,248.0,24.70861678004535,0.141,0.089,80.9,119.0,1.0,8.3,0,0,1,2,0
194.68,32,16,35,13,36,10,2,-75,16,13,36,46,10,8,12,3.0,426,29,83.0,220.0,22.450283059950646,0.113,0.046,98.2,114.9,0.77,15.6,1,2,10,16,9
2270.6566666666668,212,65,961,414,587,189,29,119,220,96,518,702,184,133,246,3.0,4640,24,83.0,215.0,21.940049354042678,0.155,0.134,115.1,109.0,1.5,15.5,0,2,144,220,5
1217.675,154,11,532,197,313,71,38,-113,159,59,269,416,147,137,183,2.0,2586,25,84.0,245.0,24.40972222222222,0.151,0.12,106.6,111.4,0.64,7.8,1,1,38,159,3
883.885,88,32,363,131,295,21,13,-51,69,55,86,101,15,40,60,3.0,1887,24,77.0,205.0,24.306797099004893,0.177,0.077,109.9,111.8,1.96,22.4,61,159,108,69,0
1709.57,149,54,478,160,381,44,5,165,41,50,237,299,62,34,48,14.0,3609,34,80.0,230.0,25.2640625,0.111,0.072,114.8,110.1,2.42,21.2,124,317,121,41,4
2323.0066666666667,174,87,1690,646,1022,47,49,640,392,247,650,817,167,341,415,7.0,4873,28,83.0,284.0,28.981274495572652,0.263,0.211,122.7,110.8,2.74,32.1,57,149,678,392,13
